Close,High,Low,Open,Volume
BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
2295.419677734375,2333.7476500898656,2197.4704150481216,2265.609032568994,201869500
2338.00634765625,2359.299665940915,2291.1610474299864,2295.4197110869195,87705000
2359.299560546875,2372.075550946948,2329.4889162800373,2342.2649066801105,90141500
2333.74853515625,2346.5245307866676,2312.4552091055543,2342.2658655765285,150119000
2333.74853515625,2346.5245307866676,2312.4552091055543,2316.7138743156934,55087000
2346.52392578125,2363.558582229753,2329.4892693327474,2342.2652616691244,56698000
2333.74853515625,2355.0418612069457,2320.972539525833,2350.7831959968066,67537000
2338.00634765625,2355.041002283982,2316.7130293715845,2320.9716930285176,54424500
2338.00634765625,2350.7823386270493,2325.2303566854507,2325.2303566854507,68930000
2303.93798828125,2346.5246424084453,2282.644661217653,2338.007311583006,102469000
2316.713623046875,2320.9722877951226,2303.9376288021313,2316.713623046875,43827000
2325.23046875,2359.299779647436,2308.1958133012818,2320.9718048878203,52107000
2363.55859375,2389.1105785472973,2333.7479448198196,2346.5239372184683,58482500
2406.14501953125,2448.7316570450776,2367.817045768805,2376.3343732715707,63650000
2444.47314453125,2470.0251286204266,2401.8865043826218,2427.438488471799,63902500
2435.956298828125,2448.732293402398,2427.4389691119427,2444.4736285443073,39425000
2444.47314453125,2470.0251286204266,2410.4038324123476,2418.921160442073,117738500
2427.438232421875,2452.9902138157895,2427.438232421875,2444.472886684485,79384000
2410.403564453125,2427.4382186188714,2393.3689102873786,2401.886237370252,36940000
2406.14501953125,2435.9556657909293,2397.6276920284845,2423.179674536781,111287500
2406.14501953125,2406.14501953125,2376.3343732715707,2384.851700774336,24317000
2316.713623046875,2389.11092376709,2295.420299305635,2384.852259018842,159175000
2320.972412109375,2342.2657369911126,2299.6790872276374,2299.6790872276374,58319500
2325.23046875,2333.747796474359,2291.161157852564,2291.161157852564,48272000
2312.455078125,2316.713743093923,2282.6444233425414,2299.679083218232,86888000
2265.609130859375,2303.9371048776725,2223.0224930612662,2282.6437859786183,131941500
2269.86865234375,2316.7139716228894,2223.0233330646106,2265.6099869547375,82218000
2274.12646484375,2295.419783802961,2240.057154509012,2282.643792427434,64210500
2257.091796875,2265.6091244103773,2235.7984780365564,2244.3158055719337,77427500
2265.609130859375,2269.867794639186,2252.8331395199425,2265.609130859375,44849000
2274.12646484375,2295.419783802961,2240.057154509012,2261.3504734682233,67394000
2338.00634765625,2355.041002283982,2291.1610474299864,2299.678374743852,69230000
2320.972412109375,2333.7484070384176,2299.6790872276374,2333.7484070384176,29546500
2333.74853515625,2355.0418612069457,2320.972539525833,2320.972539525833,70895500
2338.00634765625,2350.7823386270493,2325.2303566854507,2333.747683999317,36878000
2329.489501953125,2342.2654955652993,2329.489501953125,2338.006831027908,41165500
2320.972412109375,2346.5244019674597,2320.972412109375,2325.2310770857225,58809500
2295.419677734375,2333.7476500898656,2274.126359759103,2320.971659304702,82101000
2308.19580078125,2342.2651114938885,2265.609162390452,2291.161145424931,65003500
2299.678466796875,2308.195794451678,2269.8678200050635,2282.6438114872685,50187000
2299.678466796875,2342.265105070891,2299.678466796875,2320.971785933883,69145000
2299.678466796875,2325.2304497612845,2299.678466796875,2316.7131221064815,35987500
2316.713623046875,2338.0069467881144,2274.1269755643957,2295.420299305635,54548500
2320.972412109375,2325.2310770857225,2299.6790872276374,2299.6790872276374,22845500
2316.713623046875,2325.2309525433707,2299.678964053883,2312.454958298627,45003000
2248.574462890625,2320.9717467336945,2248.574462890625,2303.937091711796,64968500
2269.86865234375,2291.161979288813,2231.540663842636,2282.644648510788,74970000
2257.091796875,2257.091796875,2223.0224867334905,2240.057141804245,58611000
2265.609130859375,2282.6437859786183,2257.0918032997533,2257.0918032997533,42836500
2299.678466796875,2308.195794451678,2265.609156177662,2265.609156177662,53040500
2316.713623046875,2325.2309525433707,2299.678964053883,2308.196293550379,41833500
2299.678466796875,2299.678466796875,2282.6438114872685,2295.4198029694735,61445000
2308.19580078125,2312.45446462033,2261.3504985513723,2312.45446462033,89975500
2342.26513671875,2367.817120028409,2303.9371617542615,2316.713153409091,37129500
2338.00634765625,2346.523674970116,2316.7130293715845,2346.523674970116,19026000
2291.161376953125,2303.9373697614137,2248.5747342588293,2299.678705491984,64015500
2214.505615234375,2252.8335970365083,2197.470956655649,2248.5749323918267,112963500
2188.953857421875,2240.0578385290005,2154.8845366837913,2214.505847975438,81937500
2180.43603515625,2235.798668861389,2180.43603515625,2193.2120275497437,46801000
2231.540283203125,2240.057612528328,2188.953636577111,2205.9882952275166,115876500
2257.091796875,2257.091796875,2201.729167895047,2201.729167895047,61213000
2265.609130859375,2282.6437859786183,2235.7984844006987,2265.609130859375,44712500
2333.74853515625,2359.300526417085,2252.8338961636064,2265.609891794024,73984500
2350.782958984375,2367.8176181074505,2333.7482998613,2333.7482998613,66426000
2342.26513671875,2350.7824644886364,2312.454489524148,2333.7478089488636,27262000
2359.299560546875,2359.299560546875,2312.4542624132728,2325.230252813346,25633500
2308.19580078125,2367.8170945283673,2274.1264900686115,2359.2997668502076,52619000
2240.05712890625,2257.091783878921,2210.2464827040753,2248.5744563925855,148795000
2248.574462890625,2252.8331266460996,2188.9531703139796,2188.9531703139796,102339000
2257.091796875,2261.3504606426886,2244.3158055719337,2257.091796875,31860000
2210.246826171875,2269.8681278412514,2201.729497361964,2257.092134626385,102204500
2163.401611328125,2205.988257220411,2154.884282149668,2188.9535988634966,82035000
2091.00439453125,2163.401695360234,2086.745729776604,2163.401695360234,127105500
2022.86572265625,2078.2283634868418,2018.6070579769735,2061.1937047697365,109838000
1924.916259765625,2018.6068741789961,1873.8122882674224,1941.9509169316925,173094000
1980.2789306640625,2039.9002318023352,1941.950951360887,1958.985608828965,184156000
2018.6070556640625,2027.124385012856,1963.2444148969048,2018.6070556640625,104006500
2146.36669921875,2171.918683733259,2069.7107456752233,2069.7107456752233,113488500
2188.953857421875,2197.471187606396,2171.919197052833,2188.953857421875,108531000
2197.470947265625,2197.470947265625,2167.660294880239,2188.9536180126574,98327000
2142.108154296875,2188.9534618461107,2129.3321613289013,2188.9534618461107,51436500
2091.00439453125,2120.8150478137727,2078.228400267312,2078.228400267312,106837000
2095.262939453125,2120.8149265196266,2086.7456104309576,2116.556262008543,44130500
2086.74560546875,2091.0042699697065,2073.96961196588,2091.0042699697065,50424000
2031.383544921875,2078.2288677607444,2031.383544921875,2078.2288677607444,35620000
2010.08935546875,2044.1586665783898,2001.57202769134,2014.348019357455,66183500
2031.383544921875,2048.418207772373,2027.1248792092506,2027.1248792092506,53327500
2031.383544921875,2048.418207772373,2005.831550646128,2018.6075477840016,63130500
2031.383544921875,2044.1595420597484,2027.1248792092506,2044.1595420597484,45032500
2061.193603515625,2065.4522679856987,2031.3829522251099,2044.1589456353306,35836000
2035.6414794921875,2061.1934645904157,2014.348158576997,2044.1588078582636,38335000
2018.6070556640625,2031.3830496872529,2010.089726315269,2027.124385012856,66782000
2082.4873046875,2082.4873046875,2031.3833217503836,2035.6419869951433,57698000
2091.00439453125,2091.00439453125,2052.676411739435,2061.1937412487273,99438000
2073.96923828125,2082.4865657485243,2048.4172558794276,2061.193247080339,47211000
2069.711181640625,2078.2285116062244,2052.676521709426,2052.676521709426,58871000
2022.86572265625,2044.1590460526315,2018.6070579769735,2031.3830520148026,90731500
2010.08935546875,2039.900002689685,1997.313363802635,2031.382674912275,71245500
1954.726806640625,2001.572111374932,1950.46814257387,2001.572111374932,49442500
2027.1243896484375,2039.9003837008438,1924.9164372291887,1937.6924312815947,68056000
2091.00439453125,2120.8150478137727,2027.124423211558,2044.1590822301425,91292000
2044.1583251953125,2129.331588745117,2044.1583251953125,2095.2622833251953,49868500
2022.86572265625,2103.7803515625,2022.8657226562498,2044.1590460526315,43348000
2137.849365234375,2180.4360059760957,2073.969404121794,2095.2627244926543,110755500
2205.988037109375,2227.281357930894,2146.3667388091217,2146.3667388091217,141434500
2214.505615234375,2248.5749323918267,2205.9882859450117,2214.505615234375,121875500
2231.540283203125,2274.1269298291386,2218.764289215321,2231.540283203125,80631000
2248.574462890625,2286.902436689897,2248.574462890625,2269.8677816679983,148204000
2278.3857421875,2316.713726635514,2257.092417494159,2257.092417494159,154913500
2205.988037109375,2282.6439920668436,2201.729372945071,2282.6439920668436,86162000
2210.246826171875,2240.057477006563,2201.729497361964,2214.5054905768307,112243500
2180.43603515625,2214.5053482055664,2171.918706893921,2214.5053482055664,80741500
2235.798828125,2261.3508147321427,2180.4361904761904,2180.4361904761904,75688000
2248.574462890625,2265.6091179125237,2240.057135379676,2261.350454157049,76519500
2269.86865234375,2299.6793100668388,2265.6099869547375,2265.6099869547375,48500500
2282.644287109375,2299.6789459684,2274.1269576798622,2291.1616165388878,41297500
2295.419677734375,2346.5236408750293,2286.902350544266,2346.5236408750293,54593500
2325.23046875,2338.0064603365386,2312.4544771634614,2325.23046875,72511000
2325.23046875,2333.747796474359,2291.161157852564,2308.1958133012818,41899000
2312.455078125,2338.007067938536,2286.903088311464,2286.903088311464,51959500
2240.05712890625,2338.0063949991086,2214.505146447243,2320.9717400264376,73029000
2197.470947265625,2257.092252036398,2197.470947265625,2257.092252036398,66730000
2176.177001953125,2197.4703189976763,2159.142348317484,2180.4356653620353,85304000
2240.05712890625,2252.8331201357532,2197.470491474572,2197.470491474572,61280000
2286.9033203125,2320.972643520135,2257.0926625058196,2257.0926625058196,81950500
2308.19580078125,2338.0064476548087,2269.867826229532,2299.6784731030903,58454500
2308.19580078125,2342.2651114938885,2291.161145424931,2342.2651114938885,28853500
2235.798828125,2299.678794642857,2218.764170386905,2299.678794642857,37358000
2201.7294921875,2257.0921293218084,2201.7294921875,2214.5054853723404,68137000
2210.246826171875,2235.798812601608,2201.729497361964,2205.98816176692,43298000
2210.246826171875,2265.6094634362958,2210.246826171875,2210.246826171875,26996500
2211.101806640625,2228.2089772916165,2206.8250139778775,2206.8250139778775,39106500
2206.824951171875,2206.824951171875,2164.0570257615673,2198.2713660898135,36399000
2245.31689453125,2275.254453125,2241.040100446429,2241.040100446429,77918000
2236.762939453125,2279.5308732858807,2232.4861460698494,2245.316526219676,34843500
2215.37890625,2262.4236320583977,2215.37890625,2241.0396657818533,85414000
2249.593017578125,2258.1466031962927,2206.8250894872863,2215.378675105454,51167500
2275.253662109375,2279.530454707325,2253.8696991196252,2266.700076913475,52341000
2305.19140625,2322.298578096011,2266.7002695964748,2266.7002695964748,94665500
2309.468505859375,2330.852473506221,2300.9149188006363,2305.191712330006,51458500
2313.744873046875,2347.959214977328,2309.4680803055685,2326.575251270795,84898500
2249.593017578125,2326.575288141635,2241.0394319599573,2326.575288141635,23257500
2117.0126953125,2245.316495028409,2117.0126953125,2241.039701704545,356188000
2266.700439453125,2279.530819299086,2172.6109872494103,2172.6109872494103,144760000
2275.253662109375,2300.914417697075,2241.0393213257753,2270.9768695114253,69710500
2275.253662109375,2283.807247305275,2245.3161139237254,2258.1464917175754,38554500
2245.31689453125,2275.254453125,2241.040100446429,2275.254453125,45929500
2262.423828125,2283.807796254726,2253.8702408731097,2258.147034499055,49197000
2228.209716796875,2283.808039864743,2223.9329227147314,2236.7633049611622,52757500
2228.209716796875,2228.209716796875,2228.209716796875,2228.209716796875,0
2309.468505859375,2309.468505859375,2206.825461154514,2206.825461154514,76059500
2258.1474609375,2300.9154052734375,2228.2098999023438,2300.9154052734375,59727500
2258.1474609375,2258.1474609375,2215.3795166015625,2223.93310546875,47580500
2241.039794921875,2258.146968928912,2232.4862079183563,2232.4862079183563,47291500
2305.19140625,2318.0217851345083,2270.9770625579777,2288.084234403989,70100000
2326.57568359375,2360.7900318818934,2322.298890057732,2360.7900318818934,114667500
2262.423828125,2309.468558010397,2262.423828125,2300.9149707585066,90887000
2253.869873046875,2288.0842164707365,2249.5930801188924,2249.5930801188924,34568000
2258.1474609375,2275.254638671875,2253.8706665039062,2258.1474609375,61600500
2253.869873046875,2275.2538376867883,2245.3162871909094,2249.5930801188924,45442000
2279.5302734375,2292.3606502110692,2241.039143116792,2241.039143116792,65440500
2266.700439453125,2292.3611991450475,2258.146852889151,2258.146852889151,57153500
2275.253662109375,2343.6823436765744,2266.700076913475,2266.700076913475,72863000
2262.423828125,2296.6381771325614,2249.5934472471645,2253.8702408731097,77479500
2288.08447265625,2318.022026504089,2258.146918808411,2258.146918808411,96609000
2258.1474609375,2309.468994140625,2258.1474609375,2279.5314331054688,105370000
2223.93212890625,2249.592884239784,2223.93212890625,2241.0392991286058,146746500
2223.93212890625,2241.0392991286058,2215.3785437950723,2215.3785437950723,125820000
2181.16455078125,2219.655689912684,2181.16455078125,2215.378896675858,75952000
2241.039794921875,2262.4237624306716,2206.8254469078006,2206.8254469078006,86093500
2253.869873046875,2275.2538376867883,2249.5930801188924,2262.42345890284,76587000
2228.209716796875,2249.5936872075936,2219.6561286325878,2223.9329227147314,119213500
2223.93212890625,2249.592884239784,2223.93212890625,2241.0392991286058,68326000
2219.6552734375,2241.039235609345,2193.9945188312863,2198.271311265655,81317000
2236.762939453125,2241.0397328364006,2215.378972536747,2232.4861460698494,54711000
2228.209716796875,2236.7633049611622,2219.6561286325878,2223.9329227147314,75676000
2215.37890625,2232.4860792712357,2215.37890625,2232.4860792712357,76938000
2223.93212890625,2241.0392991286058,2215.3785437950723,2232.485714017428,71511000
2245.31689453125,2262.4240708705356,2228.2097181919644,2258.1472767857144,56835500
2223.93212890625,2249.592884239784,2219.655336350661,2232.485714017428,57143000
2241.039794921875,2258.146968928912,2236.763001420116,2241.039794921875,122278500
2249.593017578125,2270.9769816235444,2241.0394319599573,2241.0394319599573,126774000
2241.039794921875,2262.4237624306716,2219.6558274130784,2258.146968928912,175698000
2262.423828125,2262.423828125,2219.6558918655483,2241.039859995274,89371000
2241.039794921875,2262.4237624306716,2236.763001420116,2262.4237624306716,96631000
2232.486083984375,2241.0396705130506,2219.655704191361,2223.9324974556994,65229000
2249.593017578125,2266.7001888144605,2223.9322607236218,2223.9322607236218,82874000
2296.638427734375,2322.2991922900665,2241.040104530377,2241.040104530377,265133500
2275.253662109375,2296.6376250991248,2258.1464917175754,2292.360832501175,54516500
2270.9775390625,2292.361508356874,2266.700745203625,2266.700745203625,69001500
2283.807861328125,2318.0222113105688,2258.147098841292,2258.147098841292,159586000
2270.9775390625,2318.022271510122,2266.700745203625,2288.084714497999,121062500
2283.807861328125,2300.9150363193467,2279.5310675803194,2292.361448823736,64452500
2292.361083984375,2313.74504932005,2279.5307047829697,2279.5307047829697,100538500
2292.361083984375,2305.19146318578,2283.807497850105,2292.361083984375,76406500
2292.361083984375,2322.29863545432,2292.361083984375,2309.468256252915,146528500
2232.486083984375,2275.254016627754,2211.1021176626855,2275.254016627754,147712000
2253.869873046875,2266.700251830823,2223.932322550996,2228.2091154789787,55658000
2241.039794921875,2270.9773494341903,2228.209414416597,2258.146968928912,92492000
2228.209716796875,2249.5936872075936,2202.548952304013,2228.209716796875,84799500
2236.762939453125,2258.1469063695026,2228.2093526865738,2241.0397328364006,74008000
2283.807861328125,2309.468623814958,2249.5935113456812,2249.5935113456812,141175000
2305.19140625,2313.7449921730054,2288.084234403989,2309.468199211503,138837000
2292.361083984375,2318.021842387185,2283.807497850105,2305.19146318578,79590500
2300.915283203125,2318.0224600299143,2279.531312169639,2313.7456658232168,126069500
2313.744873046875,2318.0216657881815,2296.6377020816485,2296.6377020816485,115057500
2322.29931640625,2343.6832880122006,2313.7457277638696,2326.57611072744,102347000
2322.29931640625,2335.12969936982,2309.4689334426794,2326.57611072744,105623000
2292.361083984375,2322.29863545432,2258.1467394472947,2309.468256252915,110122000
2292.361083984375,2300.914670118645,2249.5931533130247,2279.5307047829697,109073500
2292.361083984375,2292.361083984375,2292.361083984375,2292.361083984375,0
2292.361083984375,2292.361083984375,2292.361083984375,2292.361083984375,0
2322.29931640625,2326.57611072744,2309.4689334426794,2322.29931640625,70072000
2326.57568359375,2330.852477129768,2313.745302985696,2326.57568359375,72058000
2347.95947265625,2369.3434387095854,2330.8522998135813,2339.4058862349157,125371000
2343.6826171875,2382.1737550610173,2318.021858605155,2335.129030993385,120955000
2356.51318359375,2377.897150776996,2335.1292164105034,2343.682803283802,46224000
2335.129150390625,2352.2363236535602,2322.298770443424,2352.2363236535602,47434000
2309.468505859375,2335.12926703559,2296.638125271267,2335.12926703559,52128000
2279.5302734375,2300.914234726782,2266.6998966639303,2292.3606502110692,73214500
2253.869873046875,2279.530630614771,2232.4859084069617,2279.530630614771,59829500
2236.762939453125,2262.4236997527782,2236.762939453125,2253.870112986227,88822500
2245.31689453125,2300.9152176339285,2245.31689453125,2245.31689453125,137086000
2275.253662109375,2279.530454707325,2253.8696991196252,2270.9768695114253,107951000
2275.253662109375,2279.530454707325,2258.1464917175754,2275.253662109375,73802500
2279.5302734375,2296.6374424689257,2275.2534811796436,2296.6374424689257,49630500
2279.5302734375,2300.914234726782,2275.2534811796436,2279.5302734375,83700500
2232.486083984375,2296.637982949443,2232.486083984375,2275.254016627754,89264000
2241.039794921875,2266.7005559324307,2241.039794921875,2258.146968928912,101318500
2236.762939453125,2258.1469063695026,2236.762939453125,2241.0397328364006,70473500
2236.762939453125,2236.762939453125,2236.762939453125,2236.762939453125,0
2232.486083984375,2245.3164637773884,2219.655704191361,2223.9324974556994,56727000
2232.486083984375,2232.486083984375,2232.486083984375,2232.486083984375,0
2232.486083984375,2232.486083984375,2232.486083984375,2232.486083984375,0
2250.594482421875,2250.594482421875,2250.594482421875,2250.594482421875,0
2250.594482421875,2250.594482421875,2250.594482421875,2250.594482421875,0
2250.594482421875,2250.594482421875,2250.594482421875,2250.594482421875,0
2259.21728515625,2267.8402518934877,2241.9713516817746,2246.2828350503937,69313000
2259.21728515625,2263.5287685248686,2241.9713516817746,2259.21728515625,62586000
2263.529541015625,2267.8410258556546,2250.5950864955357,2259.218056175595,39264000
2259.21728515625,2263.5287685248686,2229.0369015759184,2259.21728515625,62079000
2233.3486328125,2250.5945682010133,2203.1682458826012,2250.5945682010133,129737500
2250.594482421875,2250.594482421875,2229.0370640078727,2233.348547690673,64185500
2246.282958984375,2272.1518606233503,2241.971475377879,2263.5288934103587,68854000
2250.594482421875,2263.5289334702766,2241.9715150562743,2246.2829987390746,61001500
2259.21728515625,2263.5287685248686,2237.659868313156,2259.21728515625,26048000
2250.594482421875,2272.1519008358778,2246.2829987390746,2263.5289334702766,82224500
2259.21728515625,2259.21728515625,2246.2828350503937,2250.5943184190123,75545000
2263.529541015625,2276.4639955357143,2250.5950864955357,2259.218056175595,91446000
2272.1513671875,2293.708780538425,2250.593953836575,2250.593953836575,158328000
2267.84033203125,2293.7092331570816,2259.217364989306,2267.84033203125,91480000
2267.84033203125,2276.463299073194,2259.217364989306,2259.217364989306,43259500
2267.84033203125,2276.463299073194,2241.9714309054184,2241.9714309054184,75686000
2246.282958984375,2259.2174098038627,2233.3485081648873,2259.2174098038627,84077000
2241.971435546875,2250.594402606671,2224.7255014272837,2246.282919076773,64829000
2246.282958984375,2250.594442590871,2224.7255409518953,2224.7255409518953,66771000
2237.6591796875,2246.2821437710745,2233.347697645713,2241.9706617292873,105881500
2246.282958984375,2246.282958984375,2233.3485081648873,2233.3485081648873,68004000
2259.21728515625,2259.21728515625,2229.0369015759184,2241.9713516817746,31748500
2237.6591796875,2254.9051078546486,2237.6591796875,2250.5936258128613,69157000
2241.971435546875,2246.282919076773,2220.4140178973857,2241.971435546875,84150500
2246.282958984375,2254.9059261973666,2224.7255409518953,2254.9059261973666,42055000
2241.971435546875,2246.282919076773,2224.7255014272837,2241.971435546875,80811500
2276.46337890625,2293.709313594934,2237.660025856712,2246.2829932010536,99330000
2241.971435546875,2293.709237905649,2241.971435546875,2293.709237905649,160724000
2272.1513671875,2272.1513671875,2250.593953836575,2259.216919176945,82418000
2267.84033203125,2276.463299073194,2254.905881468334,2259.217364989306,88747000
2263.529541015625,2267.8410258556546,2246.2836016555057,2250.5950864955357,53839500
2263.529541015625,2276.4639955357143,2254.9065713355653,2263.529541015625,105900000
2259.21728515625,2267.8402518934877,2254.905801787631,2267.8402518934877,87665500
2259.21728515625,2263.5287685248686,2241.9713516817746,2254.905801787631,89579500
2241.971435546875,2250.594402606671,2233.348468487079,2246.282919076773,67474500
2229.036376953125,2241.9708240147484,2224.7248945992505,2237.659341660874,77928000
2203.167724609375,2233.3481043985444,2198.856241782351,2216.1021730904476,75798500
2216.1025390625,2216.1025390625,2185.922154289275,2190.233637828307,78620500
2229.036376953125,2233.3478593069995,2207.4789651837523,2216.101929891501,35512500
2241.971435546875,2246.282919076773,2229.0369849571816,2233.348468487079,49661000
2224.7255859375,2246.2830044058865,2216.102618550145,2241.9715207122094,60702000
2211.791259765625,2233.3486794514497,2194.545324016965,2224.72571157712,46267000
2211.791259765625,2224.72571157712,2194.545324016965,2211.791259765625,89712000
2224.7255859375,2254.9059717932414,2211.791134856468,2211.791134856468,60166000
2233.3486328125,2246.283084353885,2216.1026974239867,2224.7256651182433,30252000
2203.167724609375,2233.3481043985444,2177.2988276472297,2220.4136559174717,86883500
2207.479736328125,2211.791220188141,2181.61083316803,2181.61083316803,44316000
2246.282958984375,2263.5288934103587,2211.7910901324076,2211.7910901324076,121856000
2293.70849609375,2293.70849609375,2267.8396032806627,2267.8396032806627,200147000
